Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-19 11:00:00,6.3442592592592595,4.066666666666666,8.761300233396856,90
2017-06-19 11:30:00,6.087301587301587,5.366666666666667,6.2096664394696255,84
2017-06-19 12:00:00,6.781462585034014,3.8833333333333333,10.040651588526636,98
2017-06-19 12:30:00,7.6026729559748425,5.616666666666666,8.697873040736125,106
2017-06-19 13:00:00,10.297470238095238,7.45,10.102415049825764,112
2017-06-19 13:30:00,11.717054263565892,7.883333333333334,11.027427427309016,129
2017-06-19 14:00:00,13.87473544973545,12.058333333333334,11.655357134359003,126
2017-06-19 14:30:00,20.986197916666665,12.775,39.48751782963159,128
2017-06-19 15:00:00,13.031746031746032,11.983333333333333,10.101987809963825,105
2017-06-19 15:30:00,16.05611111111111,10.816666666666666,16.825364199978633,90
2017-06-19 16:00:00,13.361875000000001,9.975,14.564671288603712,80
2017-06-19 16:30:00,15.756446540880503,12.8,14.205930755439146,106
2017-06-19 17:00:00,15.19897435897436,13.475000000000001,13.10054781087699,130
2017-06-19 17:30:00,11.244117647058824,6.366666666666667,14.1506765962582,68
2017-06-19 18:00:00,26.154242424242426,25.85,11.480264071440983,55
2017-06-19 18:30:00,19.294148936170213,18.95,13.232710752363465,94
2017-06-19 19:00:00,17.045273631840796,16.55,13.292889357008173,67
2017-06-19 19:30:00,11.818095238095237,9.358333333333334,10.445960449716736,70
2017-06-19 20:00:00,9.76076923076923,7.316666666666666,9.336419425971048,65
2017-06-19 20:30:00,11.265608465608466,10.533333333333333,8.50893314738069,63
2017-06-19 21:00:00,7.550757575757576,4.066666666666666,13.74008684444299,44
2017-06-19 21:30:00,6.03963963963964,2.6333333333333333,9.928168983891542,37
2017-06-19 22:00:00,5.953571428571428,2.0083333333333333,9.813883628582898,28
2017-06-19 22:30:00,1.6558333333333333,1.2083333333333335,2.521801285816588,20
2017-06-19 23:00:00,6.914285714285714,2.9166666666666665,7.890376145297873,21
2017-06-19 23:30:00,10.052941176470588,5.383333333333334,10.635338491867634,17
2017-06-20 00:00:00,8.701282051282051,7.566666666666666,7.868289208666968,13
2017-06-20 00:30:00,6.605555555555556,5.766666666666667,6.720595073960947,21
2017-06-20 01:00:00,1.45625,1.2000000000000002,1.61345870970921,8
2017-06-20 01:30:00,-0.26041666666666674,-0.6833333333333333,1.4915619143852006,8
2017-06-20 02:00:00,1.826388888888889,2.3,1.8863070962278283,12
2017-06-20 02:30:00,5.248611111111111,5.266666666666667,4.879711959195317,12
2017-06-20 03:00:00,2.165,0.9166666666666666,3.108197544447367,10
2017-06-20 03:30:00,3.4000000000000004,2.6916666666666664,6.234390878797193,16
